idpoint|longitude|latitude|sog|cog|ts|route
9349|-4.66544|48.09207|13.5|258.5|1451815742|R_12
9350|-4.672498|48.092426|13.6|265.1|1453889305|R_12
9351|-4.662742|48.09263|12.8|261.2|1454756931|R_12
9352|-4.577277|48.09272|9.2|258.4|1452506085|R_12
9353|-4.581622|48.092937|14.4|251.9|1450259386|R_12
9354|-4.657223|48.093113|9.9|251.3|1452163704|R_12
9355|-4.581743|48.09326|14.2|256.2|1451382828|R_12
9356|-4.576257|48.09334|13.7|254.3|1452419551|R_12
9357|-4.58246|48.093727|14.1|255.8|1455454392|R_12
9358|-4.719837|48.09376|12.6|245.7|1451559290|R_12
9359|-4.569247|48.09413|14.3|257.1|1452592452|R_12
9360|-4.668282|48.094185|13.4|257|1451473566|R_12
9361|-4.58107|48.094315|13.2|260.8|1452073767|R_12
9362|-4.64373|48.094345|13.6|245.6|1453888996|R_12
9363|-4.661725|48.09462|12.6|261.9|1451041843|R_12
9364|-4.637237|48.09468|9.8|268.1|1452163394|R_12
9365|-4.583024|48.09469|13.8|256.3|1451123665|R_12
9366|-4.581607|48.094772|14.2|260.4|1451652647|R_12
9367|-4.589705|48.094906|14.4|256.5|1453974703|R_12
9368|-4.627007|48.094975|13.2|262|1450958634|R_12
9369|-4.584269|48.09503|13.6|258.5|1452246790|R_12
9370|-4.690685|48.095127|13.3|253.1|1450867578|R_12
9371|-4.555775|48.09522|13.5|256.3|1455097837|R_12
9372|-4.592835|48.095295|13|254.9|1450778768|R_12
9373|-4.637153|48.095387|13.5|260|1451815434|R_12
9374|-4.581387|48.09553|14.2|258.1|1450346008|R_12
9375|-4.581445|48.095585|13.9|261.2|1459244828|R_12
9376|-4.554636|48.095592|12.2|258.1|1452505767|R_12
9377|-4.578512|48.09564|13.8|263.5|1452333179|R_12
9378|-4.580327|48.095745|13.3|259.8|1450605148|R_12
9379|-4.63659|48.0961|12.6|264.5|1454756630|R_12
9380|-4.575892|48.096233|21.5|259.3|1457950679|R_12
9381|-4.639985|48.096928|13.9|259.9|1451473265|R_12
9382|-4.616828|48.09698|9.2|249.5|1452163085|R_12
9383|-4.551782|48.097263|14.3|259.7|1450259077|R_12
9384|-4.614853|48.097294|13.9|261.3|1453888686|R_12
9385|-4.553142|48.097454|14.3|257.7|1455454086|R_12
9386|-4.635198|48.097576|13.2|258.1|1451041539|R_12
9387|-4.548306|48.09762|13.7|264.5|1452419246|R_12
9388|-4.599717|48.097706|12.8|259.5|1450958323|R_12
9389|-4.551195|48.097794|14.1|253.6|1451382504|R_12
9390|-4.551558|48.09794|13.1|261.5|1452073437|R_12
9391|-4.60898|48.09799|13.5|256.5|1451815127|R_12
9392|-4.539733|48.09848|13.8|257|1452592139|R_12
9393|-4.595762|48.098625|9.6|266.8|1452162755|R_12
9394|-4.552723|48.098656|14.1|260.5|1451652344|R_12
9395|-4.55469|48.098732|14|260.7|1451123364|R_12
9396|-4.607382|48.09897|13.3|264.7|1451041233|R_12
9397|-4.695138|48.099125|12.6|260.9|1451558989|R_12
9398|-4.556048|48.099148|13.4|254|1452246479|R_12
9399|-4.55241|48.09924|14.3|261.8|1450345707|R_12
9400|-4.566375|48.09928|13|257.7|1450778467|R_12
9401|-4.609508|48.099674|13|261|1454756322|R_12
9402|-4.551485|48.09968|13.5|259.9|1450604830|R_12
9403|-4.55238|48.09977|13.9|262.5|1459244515|R_12
9404|-4.556705|48.099876|14.4|257.3|1453974363|R_12
9405|-4.66461|48.10003|13.1|253.6|1450867272|R_12
9406|-4.611618|48.100197|14.1|259.5|1451472964|R_12
9407|-4.548447|48.10068|13.3|254.6|1452332846|R_12
9408|-4.57657|48.10076|9.8|262.4|1452162454|R_12
9409|-4.52056|48.100773|12.7|257.9|1452505356|R_12
9410|-4.58099|48.100815|13.5|270.2|1451814823|R_12
9411|-4.667628|48.1011|13.1|264.5|1451558680|R_12
9412|-4.586958|48.101406|14|261|1453888385|R_12
9413|-4.579818|48.101788|13.1|261.8|1451040929|R_12
9414|-4.57299|48.10185|13.1|255.9|1450958014|R_12
9415|-4.512188|48.102295|14.1|257.1|1455453660|R_12
9416|-4.523859|48.102432|21.5|260.1|1457950325|R_12
9417|-4.58264|48.10262|13.1|258.9|1454756021|R_12
9418|-4.538798|48.102627|13|258.5|1450778158|R_12
9419|-4.51148|48.10272|14.1|254.4|1455097368|R_12
9420|-4.556278|48.102726|9|262.3|1452162144|R_12
9421|-4.5111|48.102745|14.1|260|1452591833|R_12
9422|-4.55243|48.10282|13.7|266.8|1451814513|R_12
9423|-4.514662|48.10284|14.3|251.3|1450258690|R_12
9424|-4.512168|48.103035|14|256.8|1452418856|R_12
9425|-4.512148|48.10309|13|264.3|1452072992|R_12
9426|-4.551675|48.10324|13.4|257.7|1451040623|R_12
9427|-4.638098|48.10351|13.2|268.7|1450866968|R_12
9428|-4.546524|48.103527|12.8|260.3|1450957713|R_12
9429|-4.514225|48.103615|14.3|258.9|1451651944|R_12
9430|-4.61086|48.103775|13.2|269.5|1450866664|R_12
9431|-4.582455|48.10418|13.1|267.1|1450866350|R_12
9432|-4.555423|48.104206|13.2|266.8|1454755720|R_12
9433|-4.582561|48.104286|14.2|254|1451472659|R_12
9434|-4.494719|48.1043|12.7|258.3|1452505047|R_12
9435|-4.513645|48.104332|14.1|257.8|1450345305|R_12
9436|-4.514012|48.10447|13.4|271.5|1450865589|R_12
9437|-4.515065|48.10452|13.5|260.5|1450604429|R_12
9438|-4.516665|48.10454|13.4|256.7|1452332503|R_12
9439|-4.511622|48.10468|14|260.7|1459244084|R_12
9440|-4.555498|48.104748|12.9|263.9|1450866048|R_12
9441|-4.517717|48.104828|13.6|255.6|1452246060|R_12
9442|-4.504007|48.105156|14|261.2|1451122833|R_12
9443|-4.536998|48.105537|8.6|264.8|1452161828|R_12
9444|-4.504412|48.10556|14|261.8|1451382009|R_12
9445|-4.509282|48.105995|13.2|261|1450777827|R_12
9446|-4.527865|48.106377|14.1|264.1|1453887766|R_12
9447|-4.481475|48.106426|14.2|260.3|1455453335|R_12
9448|-4.612273|48.106525|13.3|254.3|1451558060|R_12
9449|-4.513566|48.107|13.5|255.4|1451814094|R_12
9450|-4.482842|48.107094|13.4|260.2|1452072666|R_12
9451|-4.509113|48.10719|13.3|257.8|1454755210|R_12
9452|-4.503477|48.10734|14.3|261.4|1453973812|R_12
9453|-4.484839|48.107365|14|256.2|1451651638|R_12
9454|-4.515437|48.107464|12|265.4|1452161494|R_12
9455|-4.510778|48.107468|13.1|260|1450957303|R_12
9456|-4.479939|48.10768|13.8|258|1452591497|R_12
9457|-4.48294|48.107746|13.9|256.6|1452418543|R_12
9458|-4.484788|48.10779|14.3|256.3|1450258378|R_12
9459|-4.509735|48.107952|13.7|254.7|1451040163|R_12
9460|-4.553065|48.108044|14.1|257.4|1451472352|R_12
9461|-4.481157|48.108067|14.1|257.8|1459243766|R_12
9462|-4.483135|48.10814|13.5|260.7|1450865247|R_12
9463|-4.484776|48.108345|13.6|259.2|1450604098|R_12
9464|-4.478457|48.108456|14.2|256.7|1455097018|R_12
9465|-4.478712|48.10956|13.3|258.6|1450777487|R_12
9466|-4.496382|48.10959|14|264.2|1453887435|R_12
9467|-4.464762|48.109608|12|260|1452504687|R_12
9468|-4.446207|48.109966|21.7|264.4|1457949797|R_12
9469|-4.475857|48.11017|13.9|251.1|1451381707|R_12
9470|-4.485873|48.1102|13.8|260.4|1452245710|R_12
9471|-4.44577|48.110214|14|260.8|1455452964|R_12
9472|-4.480232|48.110245|13.4|259.5|1451813733|R_12
9473|-4.466122|48.11051|14.1|262.1|1451122434|R_12
9474|-4.481395|48.11053|13.4|256.6|1454754902|R_12
9475|-4.486057|48.11075|12.1|262.7|1452161133|R_12
9476|-4.468468|48.11079|14.3|262.5|1453973452|R_12
9477|-4.52614|48.11094|13.4|266.3|1451557094|R_12
9478|-4.582313|48.111065|13.3|260.1|1451557718|R_12
9479|-4.468945|48.11119|13.7|250.2|1452331984|R_12
9480|-4.445476|48.111286|13.5|261|1452072256|R_12
9481|-4.47201|48.111305|13.1|263.5|1450956864|R_12
9482|-4.459577|48.111347|14|258.3|1453887045|R_12
9483|-4.46892|48.1116|13.6|260.2|1451039723|R_12
9484|-4.445488|48.112007|14|256.4|1459243394|R_12
9485|-4.445223|48.112255|13.9|258.2|1452591125|R_12
9486|-4.44883|48.112434|14.1|256.9|1455096707|R_12
9487|-4.515008|48.11262|14.2|257.3|1451471956|R_12
9488|-4.450782|48.11263|14.1|257.6|1450344646|R_12
9489|-4.47249|48.112637|13.3|267|1451556508|R_12
9490|-4.441958|48.11264|13.6|266.7|1450864798|R_12
9491|-4.459685|48.112854|12|263.7|1452160814|R_12
9492|-4.34454|48.112904|14.2|296|1450256920|R_12
9493|-4.441553|48.11297|13.6|263.9|1450603629|R_12
9494|-4.554577|48.113068|13.2|270.1|1451557409|R_12
9495|-4.353998|48.113335|7.8|277|1445428718|R_12
9496|-4.442355|48.113495|14|268.1|1452418112|R_12
9497|-4.443432|48.113525|13.5|263.5|1451813333|R_12
9498|-4.385987|48.113537|21.5|270.5|1457949389|R_12
9499|-4.454275|48.113575|13.4|259|1454754601|R_12
9500|-4.413498|48.113728|14.1|262.3|1455452627|R_12
9501|-4.445502|48.113808|13.7|264.7|1452245279|R_12
9502|-4.44202|48.113827|14.2|259.1|1451651189|R_12
9503|-4.343063|48.113865|14.2|293.4|1453972154|R_12
9504|-4.444342|48.113876|13|258.5|1450956553|R_12
9505|-4.448035|48.1139|13.4|258|1450777147|R_12
9506|-4.436818|48.113907|14.2|263.7|1450257880|R_12
9507|-4.438702|48.11397|14.2|257.8|1453973143|R_12
9508|-4.327331|48.114006|13.8|281.7|1452589884|R_12
9509|-4.348762|48.11405|13.4|296.1|1452159514|R_12
9510|-4.436098|48.11419|13.1|256.4|1452504347|R_12
9511|-4.437305|48.11439|13.9|258.5|1451122131|R_12
9512|-4.438368|48.1145|13.6|264.2|1451039393|R_12
9513|-4.415325|48.114754|13.2|262.3|1452071926|R_12
9514|-4.444171|48.114765|13.5|263|1451556199|R_12
9515|-4.415442|48.11478|14|262.1|1459243082|R_12
9516|-4.43469|48.114906|11.3|256.5|1452160513|R_12
9517|-4.416583|48.114952|13.8|257.9|1452590821|R_12
9518|-4.437898|48.114975|21.1|256.5|1454754432|R_12
9519|-4.3502|48.115044|14.2|290.2|1451650242|R_12
9520|-4.355405|48.11516|14.1|290.5|1451380428|R_12
9521|-4.428832|48.11524|13.8|259.3|1453886715|R_12
9522|-4.358881|48.11546|14|283.6|1452244364|R_12
9523|-4.346396|48.115513|13.7|295.2|1451038413|R_12
9524|-4.412483|48.115574|13.7|266.4|1450864479|R_12
9525|-4.387993|48.115654|13.8|264.4|1452590519|R_12
9526|-4.4385|48.115677|13.6|259.9|1452331653|R_12
9527|-4.413243|48.115685|14.2|267.4|1452417811|R_12
9528|-4.353868|48.11578|13.8|280.4|1455452008|R_12
9529|-4.406377|48.115788|13.7|269.5|1451039053|R_12
9530|-4.416963|48.115807|13.8|268.5|1452244976|R_12
9531|-4.418787|48.11585|14.2|264.9|1455096399|R_12
9532|-4.35742|48.11586|13.7|274.4|1452071303|R_12
9533|-4.416552|48.115887|13.2|270.3|1450956244|R_12
9534|-4.357868|48.115932|13.4|274.4|1450955604|R_12
9535|-4.359247|48.11604|14.1|269.9|1455095788|R_12
9536|-4.412368|48.116066|14.2|267.2|1451650883|R_12
9537|-4.443982|48.116165|14.1|253.8|1451381364|R_12
9538|-4.358183|48.116306|14.1|271|1452590207|R_12
9539|-4.421743|48.11635|14|262.5|1450344340|R_12
9540|-4.380708|48.116386|14.1|270.1|1451650559|R_12
9541|-4.4081|48.1164|14.2|268.5|1451121829|R_12
9542|-4.388154|48.116432|13.3|271.8|1450955934|R_12
9543|-4.384288|48.116447|13.9|269.4|1455452322|R_12
9544|-4.380496|48.11648|13.6|268.4|1450864138|R_12
9545|-4.388077|48.1165|13.7|269.6|1452244672|R_12
9546|-4.351417|48.1166|13.5|273.8|1450863829|R_12
9547|-4.42503|48.11663|13.4|260.8|1454754281|R_12
9548|-4.409532|48.1167|13.1|263.6|1452504046|R_12
9549|-4.389623|48.116707|14.1|265.9|1455096098|R_12
9550|-4.377187|48.11672|13.7|268.6|1451038743|R_12
9551|-4.384452|48.116768|21.7|277.1|1454754066|R_12
9552|-4.350769|48.116795|13.7|275.1|1450602662|R_12
9553|-4.415683|48.1168|13.2|264.6|1451555888|R_12
9554|-4.481552|48.116806|14.1|257.5|1451471608|R_12
9555|-4.412052|48.11681|13.4|259.8|1451812993|R_12
9556|-4.385746|48.116974|13.6|268.4|1452071606|R_12
9557|-4.351182|48.116974|14|296.2|1452330727|R_12
9558|-4.334847|48.11698|13.5|286.8|1450775912|R_12
9559|-4.379883|48.11708|13.1|271.4|1452159864|R_12
9560|-4.383598|48.11714|14|265.8|1452417505|R_12
9561|-4.373227|48.117256|14.2|271.1|1450257226|R_12
9562|-4.42002|48.11726|13.4|255.3|1450776838|R_12
9563|-4.395473|48.117313|13.6|267.6|1454753961|R_12
9564|-4.398722|48.11734|14|265.2|1453886396|R_12
9565|-4.360688|48.117363|13.7|273.8|1454753591|R_12
9566|-4.379552|48.117374|14.1|272|1453972532|R_12
9567|-4.381912|48.117413|13.6|270.7|1452503744|R_12
9568|-4.355398|48.117573|14|286.7|1459242778|R_12
9569|-4.4091|48.117626|14.1|268.7|1453972834|R_12
9570|-4.337187|48.117672|14.1|328.9|1450343416|R_12
9571|-4.367072|48.11768|13.9|267.2|1453886065|R_12
9572|-4.353106|48.117706|13.4|285|1452503437|R_12
9573|-4.353397|48.117786|13.9|267.4|1452417193|R_12
9574|-4.381425|48.117867|13.7|263.5|1450602985|R_12
9575|-4.378433|48.117924|14.2|265.9|1451121523|R_12
9576|-4.387295|48.118427|13.4|265.6|1451555580|R_12
9577|-4.409626|48.118683|13.7|263.9|1452331344|R_12
9578|-4.357403|48.118893|14|274.3|1451555267|R_12
9579|-4.363025|48.119167|13.5|266.7|1450776218|R_12
9580|-4.346633|48.119186|13.4|275.5|1451812283|R_12
9581|-4.392588|48.119198|13.9|262|1450344035|R_12
9582|-4.386878|48.119213|14.1|272.1|1451380759|R_12
9583|-4.392571|48.119335|13.4|261.2|1450776537|R_12
9584|-4.363554|48.119446|13.9|278|1451470378|R_12
9585|-4.38277|48.11999|13.4|263.1|1451812673|R_12
9586|-4.451543|48.12015|14.1|259.1|1451471296|R_12
9587|-4.415722|48.12152|13.9|260.6|1451381060|R_12
9588|-4.422345|48.122272|14|265|1451470992|R_12
9589|-4.392845|48.12238|14.1|279.4|1451470685|R_12
9590|-4.817263|48.043625|11.9|85.8|1451659096|R_13
9591|-4.820187|48.04372|15.1|101.4|1450795132|R_13
9592|-4.801945|48.044132|13|90.9|1458999793|R_13
9593|-4.814772|48.044376|14.7|84|1452174388|R_13
9594|-4.815289|48.04479|13.4|80.2|1451311816|R_13
9595|-4.813595|48.04558|14.4|77.5|1450877974|R_13
9596|-4.810995|48.046074|13.2|69.2|1452511964|R_13
9597|-4.793335|48.046085|11.7|77.4|1451659407|R_13
9598|-4.810167|48.046566|13.9|72.5|1451824909|R_13
9599|-4.80807|48.046955|14|68.4|1452079190|R_13
9600|-4.811293|48.04712|13.9|64.6|1452436896|R_13
9601|-4.808321|48.047146|14|66.4|1451054555|R_13
9602|-4.808371|48.04737|14|71|1450190450|R_13
9603|-4.796903|48.048275|13.7|64|1454762344|R_13
9604|-4.784833|48.048405|14.4|70.3|1452174694|R_13
9605|-4.797015|48.048786|14|69.7|1453893525|R_13
9606|-4.801648|48.0493|13.7|66.9|1450964943|R_13
9607|-4.788213|48.050213|14|67.3|1451312119|R_13
9608|-4.776218|48.050365|16|45.5|1459000096|R_13
9609|-4.79609|48.050888|14.2|68.5|1450707156|R_13
9610|-4.799315|48.051003|13.1|59.1|1451573131|R_13
9611|-4.796477|48.05112|12.5|80|1451483074|R_13
9612|-4.793223|48.051533|14|56.4|1450795434|R_13
9613|-4.8066|48.053246|19.1|69.8|1457422697|R_13
9614|-4.783628|48.05401|13.1|73.9|1451825211|R_13
9615|-4.789784|48.054012|14.6|64.9|1450264606|R_13
9616|-4.786907|48.054134|14|58.3|1450878279|R_13
9617|-4.786058|48.054996|14.3|63.2|1452512270|R_13
9618|-4.782155|48.055786|13.8|62.9|1451054857|R_13
9619|-4.782038|48.055836|13.8|62.7|1452264377|R_13
9620|-4.769677|48.055927|15.9|53.6|1451659709|R_13
9621|-4.78497|48.056114|14|60.5|1452437197|R_13
9622|-4.781287|48.05616|14.9|69.6|1452079491|R_13
9623|-4.781949|48.056206|14.7|66|1450190751|R_13
9624|-4.760037|48.057266|12.8|55.1|1452174995|R_13
9625|-4.77184|48.057327|13.6|54.5|1453893826|R_13
9626|-4.78121|48.057667|22.4|70.4|1454746513|R_13
9627|-4.77453|48.05842|14.8|63.9|1450965249|R_13
9628|-4.770643|48.058723|12|56.1|1450707462|R_13
9629|-4.768913|48.05938|12.2|68.9|1450795736|R_13
9630|-4.772693|48.059868|16.1|64.4|1451573432|R_13
9631|-4.760813|48.06004|15.5|57.9|1451312426|R_13
9632|-4.765213|48.06011|20.2|77.3|1457423003|R_13
9633|-4.77028|48.060234|16.9|62.3|1451483375|R_13
9634|-4.770979|48.060654|15.6|45.8|1454762653|R_13
9635|-4.764145|48.061375|12.1|52.1|1450264909|R_13
9636|-4.759575|48.061954|12.4|69.6|1451825513|R_13
9637|-4.760195|48.062004|12.4|69.2|1450878584|R_13
9638|-4.758049|48.063713|14.1|65.7|1451400631|R_13
9639|-4.754925|48.06402|13.6|79.5|1451055161|R_13
9640|-4.757333|48.06412|12|68.7|1452264679|R_13
9641|-4.750438|48.064255|15.4|67.4|1459000402|R_13
9642|-4.752758|48.064487|13.7|72.4|1450191054|R_13
9643|-4.756587|48.064495|15.2|67.1|1452437503|R_13
9644|-4.756|48.06474|16.1|73|1452512577|R_13
9645|-4.753917|48.06538|14.1|73.7|1452079792|R_13
9646|-4.748485|48.066574|12.1|74.1|1450707766|R_13
9647|-4.739502|48.066837|15.8|76.1|1451483677|R_13
9648|-4.747366|48.06684|11.3|58.9|1450796037|R_13
9649|-4.738605|48.067085|12.5|53.1|1452175297|R_13
9650|-4.746157|48.06726|13.4|75.1|1453894135|R_13
9651|-4.736655|48.067387|23.1|73.6|1454746814|R_13
9652|-4.74853|48.0677|13.1|63.6|1450965551|R_13
9653|-4.741732|48.067787|16.6|68|1451573737|R_13
9654|-4.742777|48.067844|15|62.1|1451660012|R_13
9655|-4.723343|48.06787|20.9|76.5|1457423310|R_13
9656|-4.734767|48.06824|11.9|73.5|1451825818|R_13
9657|-4.736263|48.069054|11.6|76.7|1450878886|R_13
9658|-4.734935|48.069393|13.6|76.2|1451312727|R_13
9659|-4.723629|48.069527|14.9|72.1|1452512883|R_13
9660|-4.72683|48.069866|12.6|67.7|1450191356|R_13
9661|-4.739815|48.06993|14.4|74.7|1450265211|R_13
9662|-4.724546|48.07016|14.7|85.1|1459000704|R_13
9663|-4.72677|48.070217|13.6|79.5|1452080097|R_13
9664|-4.72399|48.070633|11.2|81.8|1450796344|R_13
9665|-4.73379|48.07074|12.3|75.8|1452264982|R_13
9666|-4.724043|48.070824|12.7|79.5|1450708068|R_13
9667|-4.73109|48.070927|12|70.2|1452437806|R_13
9668|-4.744308|48.071476|13.8|75.2|1454762962|R_13
9669|-4.714183|48.071594|13.2|78.9|1452175599|R_13
9670|-4.716687|48.072407|14.5|76|1453894446|R_13
9671|-4.713988|48.072445|14.8|79.8|1451660313|R_13
9672|-4.708632|48.07255|12.6|78.5|1451826119|R_13
9673|-4.709653|48.072605|14.5|79.7|1451483982|R_13
9674|-4.712192|48.07303|12.9|85.7|1450879190|R_13
9675|-4.711053|48.073242|14.3|78.8|1451574042|R_13
9676|-4.708231|48.07336|13.6|76.8|1451313031|R_13
9677|-4.711968|48.074028|14|69.8|1450265512|R_13
9678|-4.699225|48.07427|13.5|75.1|1450191661|R_13
9679|-4.699607|48.07432|14.1|78.8|1452080400|R_13
9680|-4.69962|48.07434|13.4|72.9|1450796647|R_13
9681|-4.73297|48.074512|13.3|57.9|1451055468|R_13
9682|-4.696475|48.074596|14.3|81.1|1459001006|R_13
9683|-4.709949|48.074654|11.8|83.9|1452265286|R_13
9684|-4.697844|48.074768|12.4|75.9|1450708370|R_13
9685|-4.705705|48.07522|13|76.9|1452438110|R_13
9686|-4.681775|48.076|20.6|75.6|1457423615|R_13
9687|-4.681268|48.076653|13.4|80.5|1451826426|R_13
9688|-4.686828|48.077007|13.1|75|1450879500|R_13
9689|-4.684115|48.077084|15.1|71|1451660619|R_13
9690|-4.679325|48.0774|16|72.3|1451484287|R_13
9691|-4.680838|48.0776|14.3|80.6|1451574343|R_13
9692|-4.726672|48.077785|12|55.6|1450965852|R_13
9693|-4.680048|48.07832|14.2|71.7|1451313337|R_13
9694|-4.684528|48.078648|12.2|75.3|1452265593|R_13
9695|-4.683252|48.07867|13.9|74.7|1450265818|R_13
9696|-4.679655|48.07872|12.6|75|1452438416|R_13
9697|-4.671492|48.078724|14.7|78.1|1452080702|R_13
9698|-4.670088|48.078934|14.6|78.5|1450191962|R_13
9699|-4.673242|48.07919|13.2|79.4|1450796948|R_13
9700|-4.66674|48.07942|14.5|82.4|1459001308|R_13
9701|-4.6618|48.07954|14.8|78.1|1452513489|R_13
9702|-4.660107|48.07972|14.6|81.7|1452176206|R_13
9703|-4.67034|48.079796|14.1|80.7|1450708674|R_13
9704|-4.653213|48.08079|14.1|77.1|1451826727|R_13
9705|-4.66085|48.080917|13.6|76.8|1450879801|R_13
9706|-4.649398|48.08106|14.9|83.1|1451484588|R_13
9707|-4.65473|48.08158|14.4|82.1|1451660925|R_13
9708|-4.650472|48.08197|14.7|80.7|1451574649|R_13
9709|-4.656631|48.08226|14.8|79|1453895064|R_13
9710|-4.6516|48.08268|14.2|73.9|1452438722|R_13
9711|-4.657632|48.082806|13.8|78.5|1452265898|R_13
9712|-4.645198|48.082867|13.4|76.3|1450797250|R_13
9713|-4.639107|48.082943|15.4|76.6|1450192267|R_13
9714|-4.642743|48.08318|14.4|79.8|1452081003|R_13
9715|-4.650228|48.083393|15.2|76.8|1451313643|R_13
9716|-4.655078|48.083668|14.1|84.2|1450266119|R_13
9717|-4.721707|48.083954|13.5|56.9|1454763272|R_13
9718|-4.709017|48.08396|14.2|54.7|1451401239|R_13
9719|-4.636478|48.08436|14.6|65.2|1459001610|R_13
9720|-4.63173|48.0845|13.5|73.9|1452176509|R_13
9721|-4.64046|48.084606|20.2|72.3|1457423922|R_13
9722|-4.631532|48.084606|14|79.5|1452513790|R_13
9723|-4.625125|48.085495|13.9|79.1|1451827031|R_13
9724|-4.633192|48.0855|13.8|77.4|1450880102|R_13
9725|-4.71189|48.085587|14.5|57|1451055769|R_13
9726|-4.621722|48.085766|14.9|76.8|1452439028|R_13
9727|-4.625542|48.08582|14.5|76.1|1451661231|R_13
9728|-4.619928|48.085968|14.6|71.6|1451484890|R_13
9729|-4.627923|48.08634|14|77.8|1453895365|R_13
9730|-4.62068|48.08636|16.3|85|1451574951|R_13
9731|-4.703989|48.086468|13.6|83|1450966153|R_13
9732|-4.60051|48.087208|23.6|76.1|1454747719|R_13
9733|-4.626049|48.08725|13.6|83.9|1450266425|R_13
9734|-4.617202|48.08756|14|76.1|1450797552|R_13
9735|-4.61383|48.087612|13.8|81.5|1452081305|R_13
9736|-4.62993|48.087746|13.9|72.1|1452266200|R_13
9737|-4.619033|48.087864|15|81.6|1451313949|R_13
9738|-4.613552|48.08787|14.9|77.7|1450709282|R_13
9739|-4.656485|48.08806|14.2|88.3|1451056373|R_13
9740|-4.608783|48.08824|14.6|76|1450192572|R_13
9741|-4.675773|48.088696|13.7|82.5|1450966455|R_13
9742|-4.626558|48.08874|14.7|86.1|1451056678|R_13
9743|-4.678857|48.08904|15.3|77.6|1451401544|R_13
9744|-4.605368|48.08924|15|73.6|1459001920|R_13
9745|-4.604044|48.089314|13.2|80.1|1452176811|R_13
9746|-4.604363|48.0897|13.5|78.2|1450880408|R_13
9747|-4.597502|48.089928|14.5|82.3|1451827333|R_13
9748|-4.601865|48.09009|15.8|73.2|1452514094|R_13
9749|-4.592218|48.090164|14.1|76|1452439333|R_13
9750|-4.685534|48.090366|15.1|96|1451056071|R_13
9751|-4.64669|48.09098|14.1|82|1450966756|R_13
9752|-4.59881|48.091206|14.2|87.4|1453895675|R_13
9753|-4.596815|48.091328|14.2|81|1451056985|R_13
9754|-4.590905|48.091328|14.1|74.3|1451485194|R_13
9755|-4.597858|48.09149|13.9|82.4|1450266731|R_13
9756|-4.591865|48.09181|15|72.8|1451575252|R_13
9757|-4.695941|48.09185|15.5|76.6|1454763574|R_13
9758|-4.589382|48.092205|13.3|81.4|1450797854|R_13
9759|-4.601805|48.092274|13.6|71|1452266502|R_13
9760|-4.578063|48.092625|15|78.6|1450192878|R_13
9761|-4.5883|48.09263|15.1|75.3|1451314256|R_13
9762|-4.58583|48.092697|13.7|77.4|1450709585|R_13
9763|-4.584085|48.0928|13.5|78.8|1452081615|R_13
9764|-4.569105|48.09281|12.9|77.9|1451827635|R_13
9765|-4.569458|48.093445|13.1|84.5|1453895976|R_13
9766|-4.647648|48.09355|15|77.1|1451401851|R_13
9767|-4.616992|48.09414|13.9|82.3|1450967059|R_13
9768|-4.576344|48.094173|13.4|68.7|1452177112|R_13
9769|-4.567009|48.094334|13.7|76.9|1451057290|R_13
9770|-4.570745|48.094467|16.2|74.5|1452514404|R_13
9771|-4.568118|48.094566|14.3|72.2|1451661835|R_13
9772|-4.55467|48.094593|23.8|75.3|1454748027|R_13
9773|-4.56314|48.094868|14.6|80.3|1452439634|R_13
9774|-4.665338|48.095154|15.6|80.5|1454763883|R_13
9775|-4.572985|48.09551|13.9|80.9|1452266806|R_13
9776|-4.56976|48.095512|14.1|67.6|1450267036|R_13
9777|-4.321907|48.095715|2.8|215.9|1457426377|R_13
9778|-4.319382|48.095768|8.6|233.1|1453898805|R_13
9779|-4.54025|48.095894|13.7|84.3|1451827941|R_13
9780|-4.576163|48.095955|14.3|75.1|1450880714|R_13
9781|-4.561562|48.096046|14.1|81.5|1451485500|R_13
