MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
248326000,2023-01-01T00:03:23,29.3631,-89.45238,11.3,73.0,83.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:04:29,29.36325,-89.44833,11.1,91.0,95.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:05:38,29.36282,-89.44417,11.4,99.0,100.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:06:41,29.36228,-89.44063,11.4,100.0,104.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:07:42,29.36132,-89.4371,11.3,108.0,110.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:08:48,29.36002,-89.43317,11.3,110.0,110.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:09:49,29.35893,-89.42982,11.2,110.0,110.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:10:52,29.35788,-89.42652,10.9,110.0,113.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:11:58,29.35645,-89.4229,10.8,114.0,119.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:13:09,29.35462,-89.41942,10.5,121.0,122.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:14:14,29.35308,-89.4167,10.2,125.0,127.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:15:18,29.3512,-89.4137,9.7,125.0,130.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:16:30,29.34918,-89.41105,9.2,131.0,132.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:17:33,29.3475,-89.40885,8.9,131.0,132.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:18:39,29.34568,-89.40648,8.4,131.0,133.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:19:49,29.3439,-89.4043,7.9,134.0,137.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:20:59,29.34213,-89.40235,7.5,135.0,137.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:22:03,29.34067,-89.40073,7.3,135.0,136.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:23:08,29.339,-89.39887,7.0,135.0,137.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:24:18,29.33743,-89.39713,6.7,135.0,137.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:25:23,29.33608,-89.39567,6.5,136.0,137.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
248326000,2023-01-01T00:26:28,29.3346,-89.39402,6.2,135.0,140.0,STELIOS B,IMO9452490,9HA2318,70.0,0.0,195.0,32.0,13.0,79.0,A
256732000,2023-01-01T00:00:02,27.33907,-92.5395,14.0,337.3,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:01:07,27.34299,-92.54141,13.5,336.1,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:02:14,27.34668,-92.54323,12.7,336.6,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:03:19,27.35018,-92.54499,12.2,336.7,343.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:04:20,27.35336,-92.5464,11.8,337.1,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:05:28,27.3567,-92.54807,11.2,336.2,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:06:37,27.35986,-92.5497,10.5,335.9,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:07:38,27.36243,-92.55103,9.7,334.8,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:08:48,27.36518,-92.55248,8.8,334.0,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:09:58,27.36764,-92.55381,8.1,333.7,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:10:59,27.36962,-92.55489,7.6,332.6,341.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:12:09,27.37176,-92.55599,7.1,339.0,344.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:13:18,27.3739,-92.55694,6.7,335.2,339.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:14:19,27.37557,-92.55786,6.4,334.5,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:15:20,27.37712,-92.55872,6.0,333.3,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:16:27,27.37876,-92.55967,5.5,331.8,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:17:37,27.38027,-92.56056,5.1,331.1,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:18:38,27.38148,-92.56132,4.8,330.4,340.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:20:58,27.38395,-92.56297,3.9,331.2,348.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:21:59,27.38491,-92.56351,3.8,334.4,352.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:23:08,27.38598,-92.56408,3.4,335.7,359.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:24:09,27.38685,-92.56446,3.2,339.7,5.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:25:18,27.38776,-92.56477,2.8,344.6,11.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:26:20,27.38849,-92.56495,2.5,348.6,14.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
256732000,2023-01-01T00:28:28,27.38988,-92.56518,2.1,352.1,21.0,HELLAS POSEIDON,IMO9721140,9HA3992,80.0,0.0,225.0,,,80.0,A
257084660,2023-01-01T00:00:03,29.63384,-89.92585,12.3,121.6,121.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:01:13,29.63162,-89.92206,12.2,126.7,126.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:02:22,29.62925,-89.91842,12.1,126.9,126.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:03:26,29.62721,-89.91532,12.0,127.1,126.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:04:32,29.62485,-89.91178,12.0,127.4,126.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:05:43,29.6225,-89.90815,11.9,124.2,121.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:06:44,29.62067,-89.90503,11.8,123.9,121.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:07:45,29.61882,-89.90187,11.8,123.7,121.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:09:02,29.61642,-89.89753,11.9,120.9,119.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:10:03,29.6147,-89.89425,11.9,119.6,115.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:11:07,29.61314,-89.89089,11.9,117.3,115.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:12:11,29.61138,-89.88693,12.0,115.6,110.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:13:13,29.61009,-89.88339,12.0,112.0,110.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:14:16,29.6088,-89.8798,12.0,111.8,105.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:15:18,29.60762,-89.8757,12.1,108.5,102.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:16:23,29.60674,-89.87164,12.4,102.5,100.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:17:32,29.60587,-89.86697,13.0,101.8,100.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:18:36,29.60515,-89.86281,13.4,101.5,100.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:19:42,29.60431,-89.85784,13.7,101.0,100.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:20:46,29.60357,-89.8535,13.9,101.2,100.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:21:48,29.60275,-89.84893,14.2,101.9,100.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:22:50,29.60192,-89.84411,14.2,101.8,108.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:24:56,29.59828,-89.8357,13.9,123.7,123.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:26:00,29.5961,-89.832,14.0,123.7,124.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:27:01,29.59368,-89.8281,13.9,126.3,125.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257084660,2023-01-01T00:28:10,29.59095,-89.82388,14.0,126.6,125.0,SUNNY VICTORY,IMO9288760,LAIO8,80.0,0.0,183.0,32.0,10.0,80.0,A
257990000,2023-01-01T00:00:00,16.83008,-65.39873,14.8,293.1,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:01:12,16.83208,-65.40352,14.8,293.3,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:02:18,16.83383,-65.40778,14.8,292.9,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:03:24,16.83559,-65.41201,14.8,293.4,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:04:29,16.83743,-65.41633,14.8,293.9,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:05:35,16.83922,-65.42066,14.8,293.2,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:06:42,16.84105,-65.4251,14.8,293.0,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:07:43,16.84264,-65.42899,14.8,293.0,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:08:48,16.84446,-65.43331,14.8,293.4,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:09:54,16.84626,-65.43761,14.8,293.2,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:11:00,16.84807,-65.44201,14.8,293.0,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:12:12,16.84996,-65.44665,14.8,292.8,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:13:18,16.85173,-65.45091,14.8,293.0,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:14:24,16.85353,-65.4553,14.8,293.6,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:15:30,16.85533,-65.45955,14.8,293.4,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:16:36,16.85719,-65.46399,14.8,293.2,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:17:42,16.85894,-65.46823,14.8,293.2,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:18:48,16.86073,-65.47261,14.8,292.9,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:19:54,16.86251,-65.47689,14.8,293.1,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:21:00,16.86425,-65.48116,14.8,292.9,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:22:12,16.86621,-65.48596,14.8,293.1,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:23:18,16.86798,-65.49028,14.8,292.9,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:24:24,16.86978,-65.49468,14.8,293.1,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:26:30,16.87313,-65.5029,14.8,292.5,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
257990000,2023-01-01T00:27:31,16.87473,-65.50684,14.8,292.7,294.0,IBERICA KNUTSEN,IMO9326603,LAHN6,80.0,0.0,277.0,43.0,12.1,80.0,A
303260000,2023-01-01T00:00:00,29.12137,-90.20259,0.0,212.9,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:01:06,29.12138,-90.20259,0.1,242.6,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:02:16,29.12137,-90.20256,0.1,224.0,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:03:20,29.12135,-90.20256,0.0,243.5,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:04:26,29.12138,-90.20254,0.0,267.7,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:05:37,29.12138,-90.20255,0.0,223.9,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:06:46,29.12137,-90.20257,0.0,228.3,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:07:49,29.1214,-90.20256,0.0,222.9,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:09:06,29.1214,-90.20257,0.0,219.5,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:10:08,29.12141,-90.20257,0.0,248.1,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:11:17,29.12135,-90.20256,0.0,206.2,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:12:26,29.1214,-90.20261,0.0,222.2,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:13:36,29.1214,-90.2026,0.0,247.0,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:14:55,29.12138,-90.20258,0.1,228.2,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:16:06,29.12139,-90.20261,0.0,224.9,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:17:07,29.12135,-90.20262,0.0,223.8,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:18:11,29.12138,-90.20257,0.0,238.3,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:19:15,29.12136,-90.20259,0.0,272.6,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:20:16,29.12136,-90.20258,0.1,231.6,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:21:19,29.12137,-90.20261,0.0,211.4,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:22:25,29.12138,-90.20258,0.0,241.8,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:23:26,29.12138,-90.20256,0.0,239.6,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:24:29,29.12138,-90.20257,0.0,232.8,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:26:46,29.12137,-90.20257,0.0,217.6,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303260000,2023-01-01T00:27:48,29.12136,-90.20255,0.1,246.1,511.0,GINNY LAB,IMO8983234,WDE7226,60.0,0.0,47.0,9.0,,0.0,A
303923000,2023-01-01T00:00:01,30.02652,-93.99936,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:01:02,30.0265,-93.9994,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:02:10,30.02649,-93.99938,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:03:11,30.02654,-93.99937,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:04:21,30.02655,-93.9994,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:05:31,30.02651,-93.99942,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:06:40,30.02656,-93.99939,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:07:50,30.02654,-93.9994,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:08:51,30.02654,-93.99937,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:09:52,30.02653,-93.99939,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:11:00,30.0265,-93.99937,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:12:11,30.02655,-93.99939,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:13:20,30.02654,-93.9994,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:14:30,30.02652,-93.99939,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:15:31,30.02652,-93.9994,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:16:41,30.02654,-93.99944,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:17:51,30.02652,-93.99939,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:19:00,30.02655,-93.99935,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:20:10,30.02659,-93.99935,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:21:11,30.02658,-93.99936,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:22:21,30.02658,-93.99935,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:23:31,30.02652,-93.9994,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:24:33,30.02652,-93.99944,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:25:39,30.02651,-93.99941,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
303923000,2023-01-01T00:26:51,30.02652,-93.99938,0.0,231.9,13.0,CAPE VICTORY,IMO8211306,KAEY,70.0,0.0,192.0,26.0,8.5,70.0,A
305079000,2023-01-01T00:00:05,24.66645,-79.61828,14.7,165.6,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
305079000,2023-01-01T00:01:11,24.56535,-79.5857,14.8,165.6,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
305079000,2023-01-01T00:02:23,24.5605,-79.58433,14.7,165.7,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
305079000,2023-01-01T00:03:28,24.55621,-79.58312,14.7,165.5,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
305079000,2023-01-01T00:04:35,24.55186,-79.58181,14.5,164.3,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
305079000,2023-01-01T00:05:47,24.54717,-79.58041,14.3,165.1,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
305079000,2023-01-01T00:06:53,24.54297,-79.57916,14.1,165.2,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
305079000,2023-01-01T00:07:59,24.53878,-79.57791,14.1,165.4,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
305079000,2023-01-01T00:09:05,24.53461,-79.57673,14.0,165.2,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
305079000,2023-01-01T00:10:12,24.53042,-79.57556,14.0,165.4,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
305079000,2023-01-01T00:12:23,24.52202,-79.57322,14.1,166.1,167.0,JSP BORA,IMO9390472,V2CQ4,70.0,0.0,147.0,23.0,8.5,71.0,A
