,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
9739,367706810,2023-01-01T00:01:18,36.98257,-89.10831,6.4,148.4,155.0,HARVEST MAIDEN,,WDI5263,31.0,0.0,,,,31.0,A
9740,316046964,2023-01-01T00:01:28,43.63642,-79.39589,0.0,360.0,511.0,ESCAPE T.O,,,0.0,6.0,22.0,4.0,0.0,0.0,A
9741,367544060,2023-01-01T00:01:04,38.84091,-90.10572,0.0,266.5,356.0,ANN ELISE,,WDG5175,31.0,12.0,32.0,,,57.0,A
9742,368169460,2023-01-01T00:01:11,40.04799,-80.73125,0.0,242.3,355.0,GIANNA HULL,,WDL8431,31.0,12.0,37.0,11.0,3.1,31.0,A
9743,368263020,2023-01-01T00:00:07,27.83884,-97.50744,0.0,360.0,125.0,LOU GOLDING,,WDN2530,57.0,12.0,117.0,34.0,2.9,57.0,A
9744,367478000,2023-01-01T00:00:09,47.66711,-122.38909,0.0,320.2,511.0,OCEAN LEADER,IMO7613624,WDJ3135,30.0,15.0,31.0,9.0,,30.0,A
9745,367314430,2023-01-01T00:00:08,30.25773,-88.33624,7.0,261.5,258.0,MOBILE,,WDD9649,31.0,12.0,23.0,10.0,,57.0,A
9746,311001033,2023-01-01T00:01:08,28.1711,-80.04495,17.8,124.9,130.0,WONDER OF THE SEAS,IMO9838345,C6EY2,60.0,0.0,362.0,66.0,9.3,60.0,A
9747,368262180,2023-01-01T00:01:11,30.57448,-91.31245,3.9,297.2,315.0,TOM MCCOIN,IMO0003358,WDN2446,31.0,0.0,38.0,11.0,0.0,31.0,A
9748,367750780,2023-01-01T00:01:16,25.79883,-80.2491,0.0,360.0,511.0,JEAN RUTH,,WDI9648,31.0,3.0,,,,31.0,A
9749,367314530,2023-01-01T00:01:20,37.65911,-76.44066,0.0,313.6,8.0,ALEXANDER DUFF,,WDD9658,31.0,5.0,18.0,7.0,,52.0,A
9750,367090310,2023-01-01T00:01:27,29.58384,-89.09852,1.1,323.6,511.0,SUN OF MAN,,WDC8620,60.0,0.0,33.0,7.0,,67.0,A
9751,366776910,2023-01-01T00:01:24,27.92845,-82.42715,0.0,0.0,511.0,P T,IMO8036251,WCZ6536,30.0,15.0,20.0,6.0,,0.0,A
9752,368941000,2023-01-01T00:02:09,44.10396,-69.1011,0.0,186.0,96.0,CG ABBIE BURGESS,IMO9155602,NVAF,90.0,5.0,53.0,10.0,2.4,99.0,A
9753,367447170,2023-01-01T00:01:21,29.32274,-94.49719,9.4,263.3,511.0,COASTAL MARINER,,WDF4037,90.0,0.0,30.0,7.0,,69.0,A
9754,366709780,2023-01-01T00:01:11,47.58767,-122.35727,0.0,319.4,178.0,WSF SPOKANE,IMO7214325,WYX2004,60.0,0.0,134.0,26.0,5.2,60.0,A
9755,368004090,2023-01-01T00:02:12,48.51122,-122.6078,0.0,360.0,194.0,NORDLAND II,,WDJ7177,69.0,5.0,,,,69.0,A
9756,249456000,2023-01-01T00:01:33,29.58567,-93.25333,0.1,220.0,149.0,HAFNIA ANDROMEDA,IMO9461661,9HA4253,80.0,1.0,183.0,32.0,12.6,89.0,A
9757,366921080,2023-01-01T00:01:12,29.95098,-90.05641,0.1,181.8,511.0,MIRIAM W COOPER,,WDB6267,31.0,0.0,29.0,7.0,,52.0,A
9758,368092490,2023-01-01T00:01:42,48.5144,-122.60546,0.1,360.0,511.0,SEA DOG 3,IMO0000000,WDK8269,37.0,,12.0,4.0,,,B
9759,368070320,2023-01-01T00:01:56,40.72963,-74.01434,0.0,318.4,511.0,HORNBLOWER INFINITY,,WDK6001,60.0,5.0,57.0,14.0,4.5,60.0,A
9760,538008924,2023-01-01T00:01:29,34.19998,-77.956,0.1,125.5,174.0,MAESTRO EMERALD,IMO9758301,V7A2913,70.0,5.0,180.0,30.0,6.4,70.0,A
9761,368112550,2023-01-01T00:01:05,29.56255,-93.26482,10.9,149.1,147.0,CAMERON PILOT II,,WDL2493,50.0,15.0,23.0,7.0,0.0,50.0,A
9762,366998110,2023-01-01T00:01:13,34.80367,-87.63067,0.7,72.0,71.0,STEVE RICHOUX,IMO8992613,WDC2820,31.0,12.0,25.0,9.0,,57.0,A
9763,367519280,2023-01-01T00:00:03,45.10043,-87.6189,0.0,154.6,272.0,OCEAN ENDEAVOR,IMO8851481,WDG2788,31.0,0.0,18.0,6.0,,52.0,A
9764,368200390,2023-01-01T00:01:10,35.08427,-90.14459,0.0,48.5,301.0,BOWLING GREEN,IMO1243640,WDM3779,57.0,12.0,358.0,44.0,3.1,57.0,A
9765,338854000,2023-01-01T00:00:02,47.65527,-122.36472,0.0,346.0,131.0,WESTERN TITAN,IMO8962486,WCX4599,31.0,11.0,30.0,10.0,,32.0,A
9766,367304020,2023-01-01T00:01:16,40.64046,-74.1294,0.0,15.7,149.0,MARIE J TURECAMO,IMO7337880,WDD8881,31.0,0.0,29.0,8.0,3.8,52.0,A
9767,367594490,2023-01-01T00:01:18,31.98059,-81.05585,0.0,218.2,187.0,TRIXIE,,WDH2112,37.0,0.0,23.0,6.0,,37.0,A
9768,367439830,2023-01-01T00:01:17,46.16904,-123.91376,0.0,360.0,511.0,KELTIE,,WCZ7332,30.0,,17.0,6.0,,,B
9769,368024740,2023-01-01T00:01:10,33.74723,-118.21566,0.0,88.2,511.0,PILOT BOAT ORION,,WDJ9306,50.0,0.0,19.0,6.0,0.0,50.0,A
9770,366972430,2023-01-01T00:01:12,29.85509,-93.94441,0.0,316.5,511.0,CHARLES B BOONE,,WBC3748,31.0,0.0,15.0,6.0,,52.0,A
9771,368061910,2023-01-01T00:00:00,30.11503,-90.98212,0.0,283.0,511.0,BARBARA,,WDK5119,52.0,0.0,24.0,8.0,0.0,52.0,A
9772,367507520,2023-01-01T00:01:32,27.84655,-97.2249,0.0,52.9,230.0,SIGNET CONSTELLATION,IMO9593139,WDF9663,31.0,0.0,27.0,12.0,4.0,52.0,A
9773,367057380,2023-01-01T00:01:13,29.94025,-90.17822,0.0,250.9,511.0,DEL WILKINS,,WDC6516,31.0,12.0,18.0,8.0,,31.0,A
9774,367339240,2023-01-01T00:01:28,38.8099,-84.81888,4.9,151.0,150.0,SHERRYL B REEVES,,WDE3451,31.0,12.0,48.0,12.0,,57.0,A
9775,367791410,2023-01-01T00:01:13,29.57093,-89.51132,0.0,199.7,511.0,JOLIE BLONDE,,WDJ5799,60.0,0.0,14.0,4.0,2.0,60.0,A
9776,368016710,2023-01-01T00:01:16,37.96739,-89.95463,6.8,69.1,511.0,KASKASKIA WARRIOR,,WDJ8468,31.0,15.0,0.0,0.0,0.0,31.0,A
9777,369725000,2023-01-01T00:01:27,33.73348,-118.2766,0.0,360.0,511.0,IRVING JOHNSON,,WDB3153,90.0,5.0,22.0,6.0,,36.0,A
9778,366919170,2023-01-01T00:01:09,29.96552,-90.26998,0.0,225.6,255.0,CHARLES SOUTHERN,,WY2704,31.0,12.0,34.0,10.0,,31.0,A
9779,367456890,2023-01-01T00:01:14,41.31905,-88.9367,3.8,99.9,97.0,LYDIA E CAMPBELL,,WDF4887,31.0,12.0,43.0,10.0,,57.0,A
9780,367653620,2023-01-01T00:00:08,25.77325,-80.17581,102.3,360.0,112.0,PAYTON GRACE MORAN,IMO9778337,WDH7992,31.0,0.0,28.0,,,52.0,A
9781,367384410,2023-01-01T00:01:12,26.09838,-80.16635,0.0,236.0,511.0,MARY P,,WDE6753,37.0,0.0,31.0,7.0,,37.0,A
9782,368171990,2023-01-01T00:01:14,37.92113,-122.40876,0.1,57.5,143.0,LEISA FLORENCE,,WDL8692,52.0,0.0,30.0,13.0,6.1,52.0,A
9783,368270030,2023-01-01T00:01:17,35.36451,-90.08127,0.0,293.5,214.0,TIM GOLDING,,WDN3265,57.0,12.0,209.0,23.0,2.7,57.0,A
9784,367073820,2023-01-01T00:01:16,40.80912,-73.77662,0.0,324.7,46.0,J GEORGE BETZ,IMO9137325,WDI5060,31.0,0.0,38.0,11.0,5.9,31.0,A
9785,477439400,2023-01-01T00:01:05,32.05611,-119.5773,1.3,78.2,353.0,NEW ENERGY,IMO9708526,VRQE7,80.0,0.0,333.0,60.0,12.7,80.0,A
9786,370491000,2023-01-01T00:01:12,28.03938,-79.7699,18.6,115.1,123.0,CARNIVAL MAGIC,IMO9378486,3ETA8,60.0,0.0,305.0,37.0,8.4,60.0,A
9787,366914190,2023-01-01T00:01:14,38.80443,-75.11836,12.8,183.5,188.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,60.0,A
9788,366806940,2023-01-01T00:01:16,37.90642,-122.39995,0.0,260.7,511.0,VALHALLA,,WDA4208,90.0,3.0,77.0,23.0,,0.0,A
9789,366984970,2023-01-01T00:00:08,39.91949,-91.41517,0.9,353.8,355.0,ROBERTA TABOR,,WDB9912,31.0,12.0,40.0,14.0,,57.0,A
9790,368190560,2023-01-01T00:00:00,29.31583,-94.77997,0.0,360.0,511.0,CAPT JOHNNY II,,WDM2689,30.0,15.0,27.0,8.0,0.0,30.0,A
9791,366988580,2023-01-01T00:01:10,38.53977,-90.25042,0.0,108.4,511.0,TERRY GIFFORD,,WDC2142,31.0,0.0,19.0,7.0,,57.0,A
9792,366979370,2023-01-01T00:01:13,33.77078,-118.21116,0.0,271.5,116.0,EDITH FOSS,IMO7932355,WYQ8798,31.0,0.0,23.0,8.0,,52.0,A
9793,368162040,2023-01-01T00:00:04,26.70202,-80.04478,0.0,227.8,511.0,CALYPSO,,WDL7638,37.0,0.0,20.0,6.0,2.0,37.0,A
9794,367711530,2023-01-01T00:01:15,36.9069,-76.08931,0.0,211.7,511.0,CAPE CHARLES,,WDI5730,90.0,15.0,11.0,4.0,,50.0,A
9795,367359250,2023-01-01T00:01:22,30.25101,-88.07461,7.2,290.3,511.0,FT MORGAN,,WDE4893,60.0,0.0,42.0,9.0,,60.0,A
9796,367699340,2023-01-01T00:01:20,39.07918,-81.7749,0.0,173.8,258.0,ARTHUR E SNIDER,,WDI4504,31.0,12.0,43.0,10.0,,32.0,A
9797,339301000,2023-01-01T00:01:43,32.71012,-117.23328,0.0,329.4,511.0,MEOW,,6YR04,37.0,,,,,,B
9798,366873510,2023-01-01T00:00:01,21.24502,-158.0594,6.4,99.9,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
9799,319074000,2023-01-01T00:01:18,18.41804,-65.37715,10.7,294.5,511.0,OUR WAY,,ZCMU4,37.0,0.0,31.0,8.0,,37.0,A
9800,368286790,2023-01-01T00:01:14,30.05879,-93.60906,6.7,86.3,88.0,RELAY,IMO0000526,WDN5069,52.0,0.0,25.0,9.0,2.3,52.0,A
9801,366986320,2023-01-01T00:01:19,38.83193,-90.10714,0.0,205.4,511.0,JILL CAROLYN,,WDC2001,31.0,0.0,18.0,7.0,,52.0,A
9802,368052910,2023-01-01T00:00:05,29.6991,-91.51281,5.5,118.8,511.0,LIL' EMI,,WDK4206,31.0,15.0,17.0,7.0,3.5,31.0,A
9803,367430030,2023-01-01T00:00:04,36.94957,-89.09683,0.0,328.5,28.0,SAINT CHARLES,,WDF2626,31.0,12.0,23.0,9.0,,57.0,A
9804,368139440,2023-01-01T00:01:15,29.26321,-94.48351,0.3,195.2,511.0,VALKYRIE,,WDL5262,60.0,0.0,33.0,8.0,2.4,60.0,A
9805,366973940,2023-01-01T00:01:23,48.98763,-122.76964,0.0,360.0,511.0,ANDIAMO,,WDB9335,37.0,,13.0,4.0,,,B
9806,232007939,2023-01-01T00:02:02,29.74092,-95.16373,0.0,94.2,0.0,STENA IMPERATOR,IMO9797383,MAZS9,82.0,5.0,,,,82.0,A
9807,319072000,2023-01-01T00:01:26,26.83635,-80.05688,0.0,149.6,234.0,ANJILIS,,ZCNP6,37.0,5.0,27.0,6.0,2.0,37.0,A
9808,338341000,2023-01-01T00:00:02,30.19386,-89.01122,0.1,327.2,176.0,HARVEY CHALLENGER,IMO9780835,WDI2331,90.0,0.0,60.0,,,70.0,A
9809,367579120,2023-01-01T00:01:04,29.32348,-94.78112,0.0,251.4,511.0,TERRY FONTENOT,,WDG8590,31.0,0.0,16.0,7.0,,52.0,A
9810,368221490,2023-01-01T00:01:04,29.76413,-95.0928,0.0,4.6,511.0,ANDREW WALSH,IMO1216597,WDM6025,52.0,12.0,27.0,10.0,3.3,52.0,A
9811,367453040,2023-01-01T00:01:06,46.16835,-123.91414,0.0,61.0,511.0,PATIENCE,,WDF4538,30.0,,19.0,6.0,,,B
9812,538003870,2023-01-01T00:00:01,29.0691,-94.2099,14.1,308.0,308.0,GAS FLAWLESS,IMO9354222,V7TS2,80.0,0.0,99.0,19.0,5.7,81.0,A
9813,235010450,2023-01-01T00:01:07,42.74675,-125.29695,15.8,0.0,2.0,EVER SMART,IMO9300403,MLBD9,70.0,0.0,299.0,42.0,14.2,70.0,A
9814,367422010,2023-01-01T00:01:16,33.73428,-118.09174,0.0,360.0,511.0,VALKYRIE,,WCZ5436,33.0,3.0,62.0,22.0,0.0,33.0,A
9815,338084669,2023-01-01T00:02:12,25.32927,-80.26191,0.0,239.7,511.0,SARAH B,,,37.0,15.0,17.0,,,37.0,A
9816,367659930,2023-01-01T00:01:20,30.71666,-88.03794,0.0,360.0,511.0,MISS DESTY,,WDH8625,31.0,0.0,17.0,6.0,,99.0,A
9817,366986670,2023-01-01T00:02:12,29.80159,-95.06335,1.9,175.1,511.0,SARA K,,WBP4759,31.0,15.0,15.0,6.0,,52.0,A
9818,338037032,2023-01-01T00:02:13,38.83362,-77.02394,0.0,0.0,511.0,WIND TEETHER,,,37.0,,,,,,B
9819,367792030,2023-01-01T00:02:16,30.37984,-88.56167,0.2,145.7,511.0,SEA HORSE,IMO8854902,WDJ5867,30.0,,23.0,5.0,,,B
9820,366996790,2023-01-01T00:00:03,30.44027,-91.1924,0.0,106.9,8.0,PEDERNALES,,WDC2721,31.0,0.0,20.0,8.0,,52.0,A
9821,367170010,2023-01-01T00:00:02,28.76872,-95.62182,7.0,239.6,511.0,ST JUDE THADDEUS,,WDD6229,31.0,12.0,21.0,8.0,,52.0,A
9822,366988090,2023-01-01T00:01:24,29.57427,-90.95408,3.7,121.1,511.0,JOHN G MORGAN,,WCY9243,31.0,0.0,19.0,7.0,,31.0,A
9823,367415180,2023-01-01T00:01:19,29.78919,-92.12302,5.1,247.4,249.0,BUD SONIER,,WDE9248,31.0,12.0,21.0,9.0,,57.0,A
9824,368024740,2023-01-01T00:00:01,33.74724,-118.21567,0.0,88.5,511.0,PILOT BOAT ORION,,WDJ9306,50.0,0.0,19.0,6.0,0.0,50.0,A
9825,316013215,2023-01-01T00:01:35,44.52849,-88.00977,0.0,95.6,7.0,ALGOCANADA,IMO9378591,CFN5193,80.0,5.0,129.0,19.0,7.6,89.0,A
9826,367740790,2023-01-01T00:02:02,43.14589,-125.10673,9.5,181.4,181.0,JAKE SHEARER,IMO9792773,WDI8655,31.0,0.0,33.0,,,0.0,A
9827,316028563,2023-01-01T00:02:05,49.27425,-123.10862,0.0,232.0,511.0,ABITIBI,,,60.0,,,,,,B
9828,368009120,2023-01-01T00:01:43,34.16596,-119.22329,0.0,122.9,511.0,CELESTRA,,WDJ7686,36.0,,,,,,B
9829,338218142,2023-01-01T00:00:00,33.96493,-118.4525,3.4,58.4,511.0,ARIE LUX,,,37.0,,,,,,B
9830,367756350,2023-01-01T00:00:08,36.93134,-76.33354,0.0,294.8,168.0,MAXWELL PAUL MORAN,IMO9812559,WDJ2221,31.0,0.0,,,,52.0,A
9831,564702000,2023-01-01T00:01:50,18.41974,-69.29657,0.2,360.0,99.0,EPIC CURACAO,IMO9698288,9V2515,80.0,1.0,95.0,15.0,5.5,80.0,A
9832,367379540,2023-01-01T00:01:12,27.4534,-97.33513,5.3,22.4,511.0,EMMANUEL,,WDE6384,31.0,12.0,21.0,9.0,,57.0,A
9833,367503240,2023-01-01T00:00:07,27.81952,-97.47355,0.0,231.2,109.0,SAVAGE INSIGHT,,WDF9252,31.0,0.0,28.0,10.0,,57.0,A
9834,367605770,2023-01-01T00:02:12,29.53975,-89.90842,0.0,288.1,511.0,JC DEVILLE,,WDH3247,90.0,3.0,48.0,,,33.0,A
9835,367473520,2023-01-01T00:01:11,35.99879,-76.46426,7.1,62.7,65.0,ISLAND PILOT,,WDF6368,31.0,12.0,19.0,7.0,,57.0,A
9836,367651830,2023-01-01T00:02:19,29.56497,-94.43133,4.4,89.6,82.0,GERTRUDE V CREEL,,WDH7805,31.0,0.0,23.0,,,52.0,A
9837,369970304,2023-01-01T00:01:57,34.15355,-119.20901,0.1,211.3,511.0,FPC-8512,,,90.0,5.0,,,,0.0,A
9838,367005580,2023-01-01T00:02:11,29.23712,-95.2164,0.0,324.1,167.0,H J DUPRE,,WDC3309,31.0,0.0,24.0,9.0,,57.0,A
9839,538006661,2023-01-01T00:02:24,25.72752,-79.47936,12.8,3.7,5.0,ANTIGONI B,IMO9588512,V7PU4,70.0,0.0,189.0,32.0,12.8,70.0,A
9840,351341000,2023-01-01T00:01:12,42.23674,-70.96823,0.0,155.3,125.0,SOLAR KATHERINE,IMO9882396,3FWO,80.0,5.0,183.0,32.0,8.5,80.0,A
9841,370574000,2023-01-01T00:02:11,30.03585,-90.68885,11.4,47.7,48.0,WELVIEW,IMO8901676,3ETI7,80.0,0.0,246.0,42.0,13.4,70.0,A
9842,367686910,2023-01-01T00:01:10,36.96571,-76.18232,0.0,244.9,276.0,STEPHEN DANN,IMO9202376,WDI3302,31.0,0.0,27.0,8.0,2.9,31.0,A
9843,367784160,2023-01-01T00:01:13,29.38096,-94.807,6.0,323.5,511.0,MISS ANGELICA,,WDJ5086,31.0,0.0,16.0,6.0,,31.0,A
9844,368189190,2023-01-01T00:02:25,28.84637,-90.65125,0.2,14.0,118.0,DUKE,IMO9264623,WDM2550,70.0,0.0,0.0,0.0,3.9,70.0,A
9845,244848000,2023-01-01T00:01:10,29.74691,-95.10076,7.0,45.2,44.0,DONAUGRACHT,IMO9420837,PBSY,70.0,0.0,156.0,22.0,10.3,70.0,A
9846,367754450,2023-01-01T00:01:13,42.47967,-73.78843,0.0,328.3,511.0,MISTER JIM,IMO8957376,WDJ2018,31.0,0.0,21.0,7.0,,52.0,A
9847,367152840,2023-01-01T00:01:54,48.51183,-122.60683,0.0,0.0,511.0,JEAN C,,WDD5038,30.0,,14.0,6.0,,,B
9848,367371790,2023-01-01T00:02:13,41.44732,-71.00316,6.2,45.8,40.0,POCOMOKE,IMO9535084,WDE5802,31.0,11.0,30.0,10.0,4.0,52.0,A
9849,368926035,2023-01-01T00:01:14,38.65167,-90.17962,0.1,360.0,511.0,KIMMSWICK,,AENA,33.0,15.0,,,,33.0,A
9850,367737960,2023-01-01T00:01:16,29.96108,-90.28574,0.4,268.2,511.0,LOUISIANA MARINER,,WDI8374,31.0,0.0,,,,31.0,A
9851,367680370,2023-01-01T00:01:14,37.37638,-76.16722,8.0,187.2,511.0,COASTAL TRADER,,WDI2655,31.0,0.0,21.0,8.0,,90.0,A
9852,368105470,2023-01-01T00:01:26,18.46116,-66.09349,0.1,180.6,511.0,JACK NEWMAN,IMO8332069,WDN5155,52.0,1.0,0.0,0.0,3.0,52.0,A
9853,367164090,2023-01-01T00:01:31,41.49752,-81.70377,0.0,0.0,511.0,NAUTICA QUEEN,,WDD5812,60.0,0.0,31.0,9.0,,99.0,A
9854,366876000,2023-01-01T00:01:48,41.48952,-71.33752,0.2,114.1,192.0,CAPE HENRY,IMO9865439,WDK4595,57.0,1.0,145.0,24.0,4.9,57.0,A
9855,367702490,2023-01-01T00:01:14,29.94016,-90.17843,0.0,252.2,313.0,SAFETY PRIORITY,,WDI4833,31.0,0.0,21.0,8.0,,52.0,A
9856,368161910,2023-01-01T00:02:14,27.88387,-97.0453,0.2,285.4,163.0,ELIN MERRITT,IMO1281022,WDL7624,57.0,0.0,38.0,12.0,3.1,57.0,A
9857,316024871,2023-01-01T00:01:49,48.65273,-123.39356,0.2,27.6,511.0,FOREVER,,,37.0,,,,,,B
9858,367426920,2023-01-01T00:01:14,28.94283,-89.7418,19.4,285.7,286.0,GREY CUP,IMO9553153,WDF2281,60.0,0.0,52.0,9.0,2.4,38.0,A
9859,367681340,2023-01-01T00:02:16,47.68525,-122.40403,0.0,26.1,511.0,FLYING TURTLE,,WDJ6524,37.0,,,,,,B
9860,367366340,2023-01-01T00:01:26,30.13278,-91.01716,6.1,63.3,68.0,MISS SYLVIA,,WDE5412,31.0,0.0,20.0,10.0,,52.0,A
9861,338139212,2023-01-01T00:01:49,33.71825,-118.27712,0.0,68.4,511.0,INCOMMUNICADO,,,37.0,,15.0,,,,B
9862,369224000,2023-01-01T00:02:02,27.32167,-90.72517,5.0,254.2,261.0,HARVEY PROVIDER,IMO9270115,WDB2506,90.0,0.0,73.0,17.0,4.6,75.0,A
9863,367510420,2023-01-01T00:00:04,30.22925,-93.25355,0.0,133.0,147.0,AL CENAC,,WDF9939,31.0,0.0,21.0,,,52.0,A
9864,366917130,2023-01-01T00:01:36,30.06004,-94.03581,0.0,221.2,301.0,DENNIS COLLINS,,WL5395,31.0,5.0,28.0,9.0,,31.0,A
9865,367685540,2023-01-01T00:01:18,38.46449,-82.61083,0.0,360.0,511.0,WILLIAM B,,WDI3157,31.0,0.0,16.0,,,31.0,A
9866,367485260,2023-01-01T00:01:22,32.68976,-117.13876,0.0,360.0,511.0,PERSUADER,,WDF7513,0.0,11.0,16.0,5.0,0.0,0.0,A
9867,367743370,2023-01-01T00:01:23,36.98676,-89.14268,0.0,279.9,511.0,HARLEY HALL,,WDI8908,31.0,0.0,38.0,11.0,,32.0,A
9868,367478450,2023-01-01T00:01:25,27.8228,-97.48636,0.0,267.0,203.0,CAPT TOM BROWN,,WDF6848,31.0,12.0,23.0,10.0,,57.0,A
9869,368060270,2023-01-01T00:02:16,40.26357,-80.6172,0.0,302.0,33.0,TAYLOR NICOLE,,WDK4961,32.0,0.0,6.0,19.0,2.2,32.0,A
9870,351954000,2023-01-01T00:01:47,48.34366,-123.34681,0.0,315.1,107.0,OCEAN SEAGULL,IMO9542855,3FSU4,70.0,1.0,119.0,21.0,8.4,77.0,A
9871,368477000,2023-01-01T00:01:49,21.31027,-157.86771,0.0,257.0,159.0,KAPENA RAYMOND ALAPA,IMO9816866,WDK4948,31.0,5.0,37.0,11.0,4.9,31.0,A
9872,338386000,2023-01-01T00:01:30,35.84159,-75.62122,0.0,0.0,511.0,PROVIDER II,,WCY8496,30.0,,12.0,4.0,,,B
9873,367005280,2023-01-01T00:02:05,30.04765,-90.64722,2.3,290.8,279.0,CREOLE ANN,,WDC3286,31.0,0.0,18.0,7.0,,57.0,A
9874,566976000,2023-01-01T00:01:28,30.2161,-93.28123,0.0,15.9,177.0,MTM HAMBURG,IMO9379844,9V2179,80.0,5.0,141.0,24.0,10.0,89.0,A
9875,367476120,2023-01-01T00:02:06,46.0938,-122.92429,0.0,331.1,113.0,W L WILLIAMS,,WDF6620,31.0,0.0,18.0,,,31.0,A
9876,367325760,2023-01-01T00:02:08,29.93538,-89.9901,0.6,88.0,168.0,BLACK BEARD,,WDE2474,31.0,0.0,20.0,8.0,,31.0,A
9877,338209202,2023-01-01T00:01:38,33.84974,-118.39707,0.0,360.0,511.0,GEORGIA GAYLE,,,37.0,,7.0,,,,B
9878,368156190,2023-01-01T00:01:01,28.72927,-95.85001,5.4,249.2,251.0,ZEUS,,WDL7005,57.0,12.0,216.0,22.0,2.8,57.0,A
9879,367028880,2023-01-01T00:02:19,29.78423,-95.09568,0.0,10.7,511.0,DINO JOHN,,WCX6387,31.0,0.0,15.0,6.0,,52.0,A
9880,366972260,2023-01-01T00:01:51,28.64671,-96.94949,0.0,250.3,511.0,KENNETH J DEVALL,,WDB9240,31.0,0.0,15.0,6.0,,31.0,A
9881,366993470,2023-01-01T00:01:50,40.0216,-80.73775,0.0,235.5,9.0,JUDITH ELLEN,IMO8850968,WDC2459,31.0,12.0,32.0,10.0,,90.0,A
9882,368138740,2023-01-01T00:02:21,26.74785,-80.04934,0.0,184.2,182.0,ARMS REACH,IMO976031600,WDJ5751,37.0,5.0,40.0,9.0,1.9,37.0,A
9883,303304000,2023-01-01T00:01:10,47.65496,-122.3644,0.0,234.7,130.0,OCEAN MARINER,IMO8516433,WCF3990,31.0,11.0,25.0,8.0,,31.0,A
9884,366996790,2023-01-01T00:01:13,30.44027,-91.19241,0.0,106.9,8.0,PEDERNALES,,WDC2721,31.0,0.0,20.0,8.0,,52.0,A
9885,303668000,2023-01-01T00:01:19,48.41014,-124.38654,12.2,292.2,294.0,GULF RELIANCE,IMO9398474,WDD2703,31.0,0.0,41.0,12.0,,52.0,A
9886,367725020,2023-01-01T00:01:20,39.07925,-81.81224,5.0,207.2,511.0,OMI SCOTT,,WDI7065,31.0,0.0,15.0,,,52.0,A
9887,311001072,2023-01-01T00:00:03,38.40313,-76.38134,0.6,55.6,153.0,GRACE EMILIA,IMO9884174,C6FC7,89.0,0.0,297.0,46.0,11.8,89.0,A
9888,366235000,2023-01-01T00:01:32,32.84914,-79.93631,0.0,0.0,56.0,CAPE DOMINGO,IMO7229423,WMHV,70.0,5.0,207.0,29.0,9.9,70.0,A
9889,367082230,2023-01-01T00:00:01,44.09998,-86.5945,12.1,16.0,16.0,JOSEPH L BLOCK,IMO7502320,WXY6216,70.0,0.0,221.0,23.0,9.2,79.0,A
9890,367778560,2023-01-01T00:02:22,40.47402,-80.04508,0.0,360.0,511.0,ATB READSHAW,,WDJ4530,31.0,5.0,,,,31.0,A
9891,366984440,2023-01-01T00:01:10,38.43687,-82.60458,0.0,74.0,166.0,NASHVILLE,IMO8716631,WDB9884,31.0,0.0,43.0,13.0,,57.0,A
9892,367528110,2023-01-01T00:00:06,30.02713,-89.90605,0.1,73.9,511.0,R J CHERAMIE,,WDG3635,31.0,0.0,21.0,8.0,,57.0,A
9893,366988710,2023-01-01T00:02:11,36.29521,-86.65588,0.0,352.0,247.0,DAVID K WILSON,,WDC2152,31.0,0.0,28.0,9.0,,57.0,A
9894,367655380,2023-01-01T00:00:05,37.90174,-87.48323,0.0,146.4,511.0,ELEANOR,IMO8836675,WDH8171,31.0,12.0,45.0,10.0,,31.0,A
9895,367533940,2023-01-01T00:00:02,29.73872,-95.1639,0.0,293.3,3.0,TAMPA,,WDG4190,31.0,12.0,23.0,10.0,,57.0,A
9896,368165430,2023-01-01T00:02:20,40.7134,-74.01728,0.0,360.0,511.0,NYPD CT3,,WDL7994,55.0,0.0,14.0,5.0,0.0,55.0,A
9897,367740820,2023-01-01T00:02:05,45.64337,-122.7528,0.0,287.7,511.0,RELIEF,,WDI8657,60.0,0.0,12.0,4.0,,50.0,A
9898,316008900,2023-01-01T00:01:58,49.18354,-123.0725,0.0,0.0,0.0,SPERRY MARINE,,VX9DHX,0.0,15.0,20.0,10.0,0.0,0.0,A
9899,367005580,2023-01-01T00:00:01,29.23711,-95.21642,0.0,324.1,167.0,H J DUPRE,,WDC3309,31.0,0.0,24.0,9.0,,57.0,A
9900,371450000,2023-01-01T00:02:23,48.71886,-123.53953,0.0,79.7,314.0,MSC CARINA,IMO9625944,3FDY5,70.0,1.0,253.0,43.0,13.6,70.0,A
9901,338116207,2023-01-01T00:02:02,48.49265,-122.67994,0.0,0.0,511.0,UNAUTHORIZED,,,37.0,,13.0,4.0,,,B
9902,368007340,2023-01-01T00:01:12,29.3147,-94.77878,0.0,259.8,511.0,GREEN KNIGHT,,WDJ7504,90.0,0.0,29.0,7.0,,39.0,A
9903,368259470,2023-01-01T00:02:14,28.7069,-95.92148,4.8,245.0,241.0,ALLIE BROOKE DEVALL,,WDN2162,57.0,0.0,24.0,8.0,0.0,57.0,A
